from,to,value,gas,input,tx_hash,fuzz_string
0xA3D57cDD628989F65468b102927a2595DE8F4AEA,0x6c32C4eb4C53A377458D30df20ee8F5b693EcF27,0,3000000,0x8f088f92000000000000000000000000639b35e648697b3646712329d7fbd0830676c4ef,0x1a2772c4c876f30616a30f898fb680699be90b3640f060edc8a6445e58a86e2d,"safes.sol,safe,69"
0x66a01D01FDBaa979fdde20CBc852b3aDC5e1F3c7,0x54c964962692325C11FdEb6A958a3E5f22CD2D76,0,3000000,0x8f088f92000000000000000000000000077a07bef97fc0c44e37a53a101e2cbb1161e6e5,0xc1729b431ba1b67a72731c2d9e686197b04c19880b80db1f1fddcec80fcf31a3,"vulnerables.sol,vul,72"
0xA3D57cDD628989F65468b102927a2595DE8F4AEA,0x9f7B373a85500d1E259a0D0d899728E2126FDf66,0,3000000,0x8f088f9200000000000000000000000049341860b8d5a390386d8d32c42e7b716e7dd06c,0xaefebe86dc0690f03b0c5cd2577d80acf5f1765d63c1371abab7f99c7bba3783,"vulnerables.sol,vul,71"
0xA3D57cDD628989F65468b102927a2595DE8F4AEA,0x2626482270356B22432e15D9d7E192d433592CAc,0,3000000,0x8f088f92000000000000000000000000b2e5fccf9af803249478fe6aeed177c9a7cac90b,0x4feb22a05b0d9839a1196f8ca3527ed3f39af384821cdc36cde3082bfb49dac9,"safes.sol,safe,74"
0xA3D57cDD628989F65468b102927a2595DE8F4AEA,0xB83E78876F173F24B07044289223d6EbB507e948,0,3000000,0x8f088f9200000000000000000000000061450826c44db3a94a30bee81c7769327315309e,0xf33853db8c01bd89d03367173c95605298e9538d560a34689250b916c343e5f9,"safes.sol,safe,73"
0x66a01D01FDBaa979fdde20CBc852b3aDC5e1F3c7,0x6bFc825F26197Fd4741CE5C9700151BD36f03A6a,0,3000000,0x8f088f920000000000000000000000000c289f1cd65a548d8b2ff01a333ae32021f4bc4b,0xbce931fdfa0659c902904bf0adaf5958860cada4c301664e668f5a014212cf25,"vulnerables.sol,vul,76"
0x2ba8F20Ae57D9F981741394A4F531C2D0e63717d,0xc03F07AFb5Bc71213D044905A27AD1708BF2Deb1,0,3000000,0x8f088f920000000000000000000000009bacfe10349c041168a449b4ec99290950888e1d,0x9a7b79115304d55bfc47c45efd5d3af71516403e8f268ebaa436330cf09e5d20,"safes.sol,safe,75"
0xA3D57cDD628989F65468b102927a2595DE8F4AEA,0x84A8eF278F25FD2aa759754A65F83DF5499582b5,0,3000000,0x8f088f9200000000000000000000000079f115f66ef37fe77a9a105eae18bef8c9c9078d,0x4b973c7187d0a4c64dd4ea71784dafbe49c21b775df5bbb81e6468817dc6b11d,"vulnerables.sol,vul,78"
0x52503d5F66B6D9FB8731fDc38f60a7aa545cA378,0x813D9850a66CCC4cd23A9eE8DC190D9C8C2FcCc0,0,3000000,0x8f088f92000000000000000000000000ff823815bb125856db725ff98842942dce94c110,0x7d5928cbc06c3482923daa7b8756d7ef7db5b713b8864eec639beac1c9e6a6b8,"vulnerables.sol,vul,77"
0xeb9C44CBB771Db9736D6fFe15fee919554c5Eb56,0xE186dD50e15E9Cbf40c7a1C32657D5d8C4a33E69,0,3000000,0x8f088f920000000000000000000000004ae5a6dfeba48d1e3826c943f81b9d28d0a9b3d7,0xbfb081fe3382d0569602d5a0fb06c4e0f19a5cf980dc2a7d2ba22bcc64269381,"safes.sol,safe,80"
0xA3D57cDD628989F65468b102927a2595DE8F4AEA,0xD95A8166e7CB9408Cc35227d3D05795104d6Ce1f,0,3000000,0x8f088f9200000000000000000000000023f9656f6fdace6fead6e97a0329fdd01b4ef607,0xcc81a8ebb50b1047d5ada8af3fee81de489b268255d6105724d7ca691bbd2ff9,"vulnerables.sol,vul,79"
