from,to,value,gas,input,tx_hash,fuzz_string
0xFc7F07b5aAB827a876B0bd6308086e0274c4eb00,0x47e9ee9B0B9c90BEd7C6cc085db698e7Df88CBDA,0,3000000,0x8f088f9200000000000000000000000047e9ee9b0b9c90bed7c6cc085db698e7df88cbda,0x9af1dce89fc55600c11619fdff69ad2146b7b5ee12bc81e8b93f5d258712e90a,"4.sol,4_attacker_benign.sol,safe,12"
0x7C1A27dEb4559881Fc1469bb3e76Af3877C3e528,0x4C1CeBE33fe3f82850f39273c2EEeC1D46ec67DF,0,3000000,0x8f088f920000000000000000000000004c1cebe33fe3f82850f39273c2eeec1d46ec67df,0x1f0d6a4cea264d109587fcf7c2b014f5ea8258597cc77f70d20ae077cd5a408b,"4_safe.sol,4_safe_attacker.sol,safe,11"
0x6bbF84801866957dDf72a37D490361D1F1b3CAe3,0x63F84875A3f885dC6D1d4dF74ba4Ad3b3cA56D0f,0,3000000,0x8f088f9200000000000000000000000063f84875a3f885dc6d1d4df74ba4ad3b3ca56d0f,0x7f7cbd665320fa304ea7b379eb7d70133f9a0d46d940ae5f2c6ec77c7af3072c,"5.sol,5_attacker_benign.sol,safe,14"
0x876Fcd654A672c0F33630d3cDd7dA23c0777ddd4,0xE23382015e5fB6d81100556580135b55ac82753a,0,3000000,0x8f088f92000000000000000000000000e23382015e5fb6d81100556580135b55ac82753a,0xde66f090fa162fd58b5ffd927bdeeef568289b439e192e7dd208472aa101d3d0,"5.sol,5_attacker.sol,vul,13"
0xe14d9B016707531F9B522b64eE0AEFE0B8BeE1f9,0x7786B9B49a48B0f7fFDA89fC17D4EE548D9e3F89,0,3000000,0x8f088f920000000000000000000000007786b9b49a48b0f7ffda89fc17d4ee548d9e3f89,0xe35fadfc781afab57116b5291cbe5df7193f87ec61b836f3baf677ea587c466c,"6_safe.sol,6_safe_attacker.sol,safe,16"
0x41D05344512efd8FEcB4eFE4740Bf81db804f7e6,0xbC257198D41693b3D1E70e9c1C5A00a756191651,0,3000000,0x8f088f92000000000000000000000000bc257198d41693b3d1e70e9c1c5a00a756191651,0x8a3cd881ef51afaf8c396496d1fa1d1360451819be4b502df81b4a87695e7c47,"6.sol,6_attacker.sol,vul,15"
0x83AA56DE857Cc52a924FAbf4C33aa39298f17eef,0x9D97F62cb25F94BfcB97F9Ff0AF09388A8925ec6,0,3000000,0x8f088f920000000000000000000000009d97f62cb25f94bfcb97f9ff0af09388a8925ec6,0x6d81e77ffce40bf27acbda617cc075ffa0b3b4ab479c420c58ad8c0dd72eead4,"7.sol,7_attacker.sol,vul,18"
0x65f302139a8D230fBdd73823C92C62b5d8D7E69b,0xdD059de179bBFd7EA5c2A425B19fd405B4879E2e,0,3000000,0x8f088f92000000000000000000000000dd059de179bbfd7ea5c2a425b19fd405b4879e2e,0xcc1f58f8f963f7176e50a2708a4fd852c2fc74fec74d346d0d72138de1cb1fc6,"6.sol,6_attacker_benign.sol,safe,17"
0xF7690e6663D7f75268D727d1fc9Ca053ae52089e,0xcDAedbd444A615CEEbD9fc1cF99b5726842587E4,0,3000000,0x8f088f92000000000000000000000000cdaedbd444a615ceebd9fc1cf99b5726842587e4,0xfe7a9b6725310e37529e100bc98727107168e7bb054502ad8023efc5d041edef,"8_safe_1.sol,8_safe_1_attacker.sol,safe,20"
0xd7cC4c1200bE95Ed06cB2DF21a7528467a1f64D2,0x54D091afe8A698BAA147Bc29A6A11E8B48afA786,0,3000000,0x8f088f9200000000000000000000000054d091afe8a698baa147bc29a6a11e8b48afa786,0x12746ca4332b6108b353136a942f7856fe1e17d214ab884e6e3786b4102cc707,"8.sol,8_attacker.sol,vul,19"
0x1bFf574be2087Db571350eB3D87da5c815B8b2Aa,0x3BF70d49C396905e4A41a95b7Fc1b6818A8a1630,0,3000000,0x8f088f920000000000000000000000003bf70d49c396905e4a41a95b7fc1b6818a8a1630,0x7fbe998a51f69192e54ebdb6689f0996baf934e870ca2acfd0b3fa6f3cc8745a,"8_safe_3.sol,8_safe_3_attacker.sol,safe,22"
0x897B3CcCa6BaB117180D8AF2e0555365E3e56da1,0x44E0A6E1cA94eadc837A6C51a990c561Bf48eDEA,0,3000000,0x8f088f9200000000000000000000000044e0a6e1ca94eadc837a6c51a990c561bf48edea,0xb3f009da4b3c70c793d35881dea7ba9e60d22e84d5756a4bd183929aba2e9d31,"8_safe_2.sol,8_safe_2_attacker.sol,safe,21"
0x96222aAFB304Ea808249a0C71cD062fb0064a741,0x2b71794B2b0977dC790542F19DbAD20FaCAaAd4e,0,3000000,0x8f088f920000000000000000000000002b71794b2b0977dc790542f19dbad20facaaad4e,0xea107623ec22d33c99f4697ffc804486db0232d6218a565ab7d11f8baa8fafc5,"9_safe_1.sol,9_safe_1_attacker.sol,safe,24"
0xD21C860806d1D3393E513765c26d0F8D46D2EAf2,0xf357846392031204DdEE95bf9ca8AF7b3355CC8F,0,3000000,0x8f088f92000000000000000000000000f357846392031204ddee95bf9ca8af7b3355cc8f,0x4dfacfde27e9040cfc77154eed0a7a05eb44016eeffefceb55d37ec0a13ae9de,"9.sol,9_attacker.sol,vul,23"
0xc584344c01e894c2C815967eD5fCe7a8D91aD089,0x438af5e7f534638919D68665F941392C19c255a7,0,3000000,0x8f088f92000000000000000000000000438af5e7f534638919d68665f941392c19c255a7,0x1ddd13a79e4d0ba77604f6dbd2ab43d29cfb256a4fd822752bb68b7f716b547a,"vulnerables.sol,vul,26"
0xB341C2ddF8684263A0AB6C354d9b57D49d6C662c,0x68b9300D19af17D3170c11f6B45FB75406CB85E0,0,3000000,0x8f088f9200000000000000000000000068b9300d19af17d3170c11f6b45fb75406cb85e0,0x863789af11bbe4ee2ad35b6e724ee40e05fdae4e737cfa11fa9999008271c149,"9_safe_2.sol,9_safe_2_attacker.sol,safe,25"
0x7c8cAAbd1CcdC3dF32265789D7C017Ff5AF8F2Ea,0x42De190B78f2415eFbf7bF077D465a1Ad2dd3383,0,3000000,0x8f088f9200000000000000000000000042de190b78f2415efbf7bf077d465a1ad2dd3383,0x7fd5f0caebd67d954e5b3fc045de285a974bb92a70c84e3294aa2fa793997bfc,"safes.sol,safe,28"
0xe29Bb4e15d292D6A88161C3618b2e3dBe8B866cF,0x0d38744B4Dd3C57eD4bF73382FCa33D89285f2Ee,0,3000000,0x8f088f920000000000000000000000000d38744b4dd3c57ed4bf73382fca33d89285f2ee,0xad049ad2421c1122bf4692d1d8fc6154dfeab899c9c98fd1f24ed64093ec3172,"vulnerables.sol,vul,27"
0xD52b22F1a1eDb63651FCE9585385c0ef3e610f75,0x1Bf041DCE494A5BEa244e7621299235B5Eb4De4F,0,3000000,0x8f088f920000000000000000000000001bf041dce494a5bea244e7621299235b5eb4de4f,0x321a10c6a76c32845891f5c03edf83391580f1fd85bdcde6e74fb0f59c06e44f,"safes.sol,safe,30"
0x32D67FF42A0C50d621b1B2b23f29D1f2ccd7f66B,0xEFabc095cAa968c20f778BB586840e584C1131E5,0,3000000,0x8f088f92000000000000000000000000efabc095caa968c20f778bb586840e584c1131e5,0x6899b90d67e488dab1655ebe3e1f6ae25490d0afa53f2b1708b382b7bce5efbe,"vulnerables.sol,vul,29"
0xa138f2600dE606A244ed001fc9011f95E6288A46,0x36AB9A4a3D7E6A9D34bDf9eC06f6F96183807Ba7,0,3000000,0x8f088f9200000000000000000000000036ab9a4a3d7e6a9d34bdf9ec06f6f96183807ba7,0xa62b402bcf82579f51d71296b3184692dcfa30e3b32d88e2938cd346a311623c,"vulnerables.sol,vul,32"
0x0F547fd479a20C832A6D87e3f039Dd67b9F3b9a4,0xd5Dc953557DC8F7799c8E9Ced601e3d3F70920b0,0,3000000,0x8f088f92000000000000000000000000d5dc953557dc8f7799c8e9ced601e3d3f70920b0,0xbb876428004ccd99157e48e493bbc2064ff09d12f17b9256ec669469d6996760,"safes.sol,safe,31"
0xA5f341302EAeF369c1e67694DeFc4DED9A885CcC,0x4215D0c7697660F8B61A6F060F748C8493ac29Da,0,3000000,0x8f088f920000000000000000000000004215d0c7697660f8b61a6f060f748c8493ac29da,0x0d4235663d9423087d65216ee730500d3284ffc60e6b1c1f22618fdaee4ae942,"safes.sol,safe,34"
0xBB6D90Ef3CD22B968cadA138E526489ECF712589,0x6a25F4dCeDe04725920BaBdc2273201C00704314,0,3000000,0x8f088f920000000000000000000000006a25f4dcede04725920babdc2273201c00704314,0x528293265a9503026b8c70330b84e19833662e0e7083f4dcf7a4e66ed1cb4b66,"safes.sol,safe,33"
0x37176689A9b9ced247823F0C8F33dff6ea04543a,0x54aB90E6238f6B13D86484FDf76148Df8D4457f3,0,3000000,0x8f088f9200000000000000000000000054ab90e6238f6b13d86484fdf76148df8d4457f3,0xa579450cfc8bd101a559d514b5e317b72bf172efc72a870424cab92da1a96b4c,"safes.sol,safe,36"
0x08e313f7cbb76FA7EEaBfafB059f3A77e6bD1448,0xe414C152B010e2c15949075b2CD3A2772D7f17ae,0,3000000,0x8f088f92000000000000000000000000e414c152b010e2c15949075b2cd3a2772d7f17ae,0xc9e1545b3614316c5832d707f62777d706eb1fc6b116f970f17b45df2781dced,"safes.sol,safe,35"
0xd5e4C6F08a9915a5A4c517DA48bb1d327ce0fdb1,0x45064356B30e1a528aBE9a3589CfE12b77C93A5F,0,3000000,0x8f088f9200000000000000000000000045064356b30e1a528abe9a3589cfe12b77c93a5f,0xcb06a1509e080162cb55cc5d9618baf71e9eab0a0f967e23a35864ffbe91971e,"vulnerables.sol,vul,38"
0x696BD9157bb984AbA6D8CE1800180D6091127718,0xB3E829C991473b88b2c5b8ef65C5A3F0727E7188,0,3000000,0x8f088f92000000000000000000000000b3e829c991473b88b2c5b8ef65c5a3f0727e7188,0xe0d030cfb3f806b2d244042431e8183305fb5f7559ba3cd6cb6f138ac68dfacb,"safes.sol,safe,37"
0x4A1F0d13936E95C17c8A2EeBf45501699d4f82E0,0x727E829b0A5adA81c04b97a7d65b56DA8c790CC5,0,3000000,0x8f088f92000000000000000000000000727e829b0a5ada81c04b97a7d65b56da8c790cc5,0x79efcd8246249c34722402e6e08c0b58788f5dab3fdc93ff7d7e26507d9692a4,"safes.sol,safe,40"
0x51Ad7eF4F3bFD6Efca4aC34348E2A84f538a920c,0x2c10FE2B7127d2300c263D9FC991022a7432Dc9D,0,3000000,0x8f088f920000000000000000000000002c10fe2b7127d2300c263d9fc991022a7432dc9d,0x9f5f03ca32db25202ef078a3df136b3a9a6da54e0bd431a5f60711b8c22bb149,"safes.sol,safe,39"
0x3155B412b4c87F11A697a11686FffB91bA596C44,0xF4E460123eE93169A6c90E3fe4039de06fb376A4,0,3000000,0x8f088f92000000000000000000000000f4e460123ee93169a6c90e3fe4039de06fb376a4,0xa024e7cdb6e0adc55b59b5fa638c0c95af6b6d5d9ef644268462def6a188f1a0,"vulnerables.sol,vul,42"
0x52d18aA9640b1698AE809a3F4D9A0451bf8012e1,0xc22e8A6770815D106f3873e2370B2Ad88Be28f4B,0,3000000,0x8f088f92000000000000000000000000c22e8a6770815d106f3873e2370b2ad88be28f4b,0x139f1924f9d166d923e932cb875c8f3ae34e1ec4b0d4314d6e26131160d8bc98,"vulnerables.sol,vul,41"
0x3cD034Bdc88F43a5f2dbdD5C43d2b064Faf76a29,0xe5223849c994b7772bc9e2a0cFAb82d41f801FA3,0,3000000,0x8f088f92000000000000000000000000e5223849c994b7772bc9e2a0cfab82d41f801fa3,0x5fd03a6440396b2830a55c8d7c47b4c4d5ca7f6d6d80b8c7359ef226c0ab314b,"vulnerables.sol,vul,44"
0x8E2d33CCE1C1A40166ea32A760858C5420Ed25c0,0x72b98D2A60F9142343FB8556a78bb5e8a6CDc2f9,0,3000000,0x8f088f9200000000000000000000000072b98d2a60f9142343fb8556a78bb5e8a6cdc2f9,0xe492c4a894131954f24aa8210e4210c6b8fb6333d95df052b4864308dcb8d6d1,"vulnerables.sol,vul,43"
0x3E364115c38c8AdB1640cc3993b5680732639c13,0xFb503443aA4702A5E492FcB2218ad79A73040a46,0,3000000,0x8f088f92000000000000000000000000fb503443aa4702a5e492fcb2218ad79a73040a46,0x04b4451a0b22cd1230a4c030f8bfdb33aa542f9067098c4a9fde4c5ab877b388,"vulnerables.sol,vul,46"
0x07E792bc44BB2eBC4FfeFafe180e6f15768Ab612,0x05721F08311B35e1B0705CC226cE0405626B0b7c,0,3000000,0x8f088f9200000000000000000000000005721f08311b35e1b0705cc226ce0405626b0b7c,0x5054af49f7c3a4c51fd381ce0a912ebe437e0c3ad9ad0b12d10c83e49cb8dc9e,"safes.sol,safe,45"
0xF52bb9A292001266ec2d5A94C44eAB787983aD92,0xcc53648312F42d46371068A732446a9217f3Fa60,0,3000000,0x8f088f92000000000000000000000000cc53648312f42d46371068a732446a9217f3fa60,0x2ac6b91782f535c8fd4ca7eed4c84b6c1ceca7065456b5ef9b038df390bead51,"vulnerables.sol,vul,48"
0x3C3f49e743add0B6333a63c90B1b6857c57Fe230,0x8B8BC2918037D243e42E7e26DdAc5e937f570929,0,3000000,0x8f088f920000000000000000000000008b8bc2918037d243e42e7e26ddac5e937f570929,0x91d84305338db9c4a3b7d563c1c5fb6a90308f5c409e27b66e10dc566b96b707,"safes.sol,safe,47"
0x58D59039F67d487FEbaa3703570eaF17268FC39c,0x4aF57f4bC596A29eda688c2B66630176c9E30c07,0,3000000,0x8f088f920000000000000000000000004af57f4bc596a29eda688c2b66630176c9e30c07,0x43e5bad49b72e7639959856eab322df7ac14346976e309a094ad7d365584ce51,"safes.sol,safe,50"
0xb77D98cA183305BEA804c4926Dd16006d4d8dc38,0xEAC49012008a18Bf9e62565D0b9C54476984968c,0,3000000,0x8f088f92000000000000000000000000eac49012008a18bf9e62565d0b9c54476984968c,0xa6bd4013de6d81f22b76d177ce95863a3eb31c6e58004a593620cdb8ea184af9,"vulnerables.sol,vul,49"
0x27f89f263c5d07Abe51a5e1ade7159E7Cd2D0130,0x528D4e96520DD8B244151e849FAB6B394AAA4620,0,3000000,0x8f088f92000000000000000000000000528d4e96520dd8b244151e849fab6b394aaa4620,0x877a9f30199c8e602e192692cca1e58ae5479872e54bedd4c1af797919646163,"vulnerables.sol,vul,52"
0xDFA2833a8e5eAaEA382dc851Af6aEf79C88d9B90,0xe96CB653ea59F90EF2CA8d1f6CBf1cb196443b58,0,3000000,0x8f088f92000000000000000000000000e96cb653ea59f90ef2ca8d1f6cbf1cb196443b58,0xdf9e0454bc4699bd6f0621ecbb43d9bda3a048bce11861531774e68ea89d6286,"vulnerables.sol,vul,51"
0x68dbb51C9ee27e423d4a4C4c47e25858f791298a,0xA1D78081f83389E023Ba8a3D48F26Aa2a60A82b0,0,3000000,0x8f088f92000000000000000000000000a1d78081f83389e023ba8a3d48f26aa2a60a82b0,0xc2becf12ad0d9d3b30b90d72b9a3055c54cdc93de3fa94c9df0508e1a042b169,"safes.sol,safe,54"
0x90112b5E4966d7809876686fc4BC9b6d2C32425b,0x3531147229Ad733506d166b26e3475dA30D61131,0,3000000,0x8f088f920000000000000000000000003531147229ad733506d166b26e3475da30d61131,0x09fe6335e84824168b142d3bf122237cedebe00280d5f5f8025670f88741b64d,"vulnerables.sol,vul,53"
0x2deE8e1b691E47FD0D9c072541865684a4a2fb9b,0x2575D569AB57F1e96730726B1B45553468260a11,0,3000000,0x8f088f920000000000000000000000002575d569ab57f1e96730726b1b45553468260a11,0x9923e3b2d6955efe2a8eb731546017f06949ab688394868993105cd792acbaae,"safes.sol,safe,56"
0xB82806e5ddd6AF88A712A8F81D84a0c9796F2f9D,0x8Bb422646A30Fb11B661B80082d50446729b4b7c,0,3000000,0x8f088f920000000000000000000000008bb422646a30fb11b661b80082d50446729b4b7c,0x2da761272faacfd5b20b6a6794cc979ba6c6d9a17c4a77c4e4b0e7d576439ef8,"safes.sol,safe,55"
0x49298C0510C4F86F2d26be6480DecF03Cd66E58A,0x5BC922144Fc164ab095f7118Bda41605B3EF1C43,0,3000000,0x8f088f920000000000000000000000005bc922144fc164ab095f7118bda41605b3ef1c43,0x0d37f2a13d45db23b2ba1fc6cff9769bd2919c94cee84cd0127f5debcd332fd6,"vulnerables.sol,vul,58"
0x8071e80E8aB711f49A57493c82221fd2a72EfBd3,0x6fF04ab3A44B96d5C74717Cae9558a36D128BC10,0,3000000,0x8f088f920000000000000000000000006ff04ab3a44b96d5c74717cae9558a36d128bc10,0xf931e3e279ac19f68be41c18de994c8df59868ab88919f1a2720d487db0d8217,"safes.sol,safe,57"
0x7828E8F107b77d5bE9d3a71937015A31c06235E9,0xbD8eF5A6A2BD71b2D01e4a5817Be158cB6790730,0,3000000,0x8f088f92000000000000000000000000bd8ef5a6a2bd71b2d01e4a5817be158cb6790730,0x909aeecaef84873a1ea6820f5493011986d814c2c218dc293e84823be425d089,"vulnerables.sol,vul,60"
0x591559b50F0F9AC75D885c1490526a7Ccd2505fF,0x50347d02D0B5E0ce25A082587eD6a8CD7A734De3,0,3000000,0x8f088f9200000000000000000000000050347d02d0b5e0ce25a082587ed6a8cd7a734de3,0x0a2fce38bd463c2413e7689f36cced8d9098ff3375d891314df4588cd627adc4,"safes.sol,safe,59"
0xE520422f9EA935c22b9b86f1370D54f0ab473D2b,0x077a07Bef97fC0c44E37a53a101e2cBB1161e6e5,0,3000000,0x8f088f92000000000000000000000000077a07bef97fc0c44e37a53a101e2cbb1161e6e5,0xc7d393aff9be5886cced9f5071b3cbf0f96c5abc9659bdbe18e43509847e8de5,"safes.sol,safe,62"
0x9dB1e45215bB00c2cAD33a52e809bAa42B159A07,0x67Bc47EF8E60A860AFEC284eEffb2466317C538C,0,3000000,0x8f088f9200000000000000000000000067bc47ef8e60a860afec284eeffb2466317c538c,0x7a457576f3897eead7b0ea19ff5e3f90f80e0259d711bd2cf2df69c2dcfa81bc,"vulnerables.sol,vul,61"
0xc9D0bB3130F7b8320a83D8D0c1f478daAe188C78,0x49341860B8d5a390386D8d32C42e7b716E7dD06c,0,3000000,0x8f088f9200000000000000000000000049341860b8d5a390386d8d32c42e7b716e7dd06c,0x3cc6681ee5c31098ca30ef8c5735b958a0780a4ea9af1ee009de0729fa378017,"safes.sol,safe,64"
0x18069464E5166A705A8C028550034a0354cC8034,0x1d617204CDc70280a0e31A2Eb609a4Ea62f01eB7,0,3000000,0x8f088f920000000000000000000000001d617204cdc70280a0e31a2eb609a4ea62f01eb7,0x51d229a75d21a0f957c56885bd0f4146b772571a9fd15484a288c7b968edc45c,"vulnerables.sol,vul,63"
0xCa6469779D85D6EaFE4cD52C09F7bB216B860B88,0xe3614d5669Ba6ca18A49d42E8272Ad93D6a7d61c,0,3000000,0x8f088f92000000000000000000000000e3614d5669ba6ca18a49d42e8272ad93d6a7d61c,0x90a75224ca25aaaa3ce4760baf7893b308b752576d3b4bb9766244cdbd4d6fbb,"safes.sol,safe,66"
0x40c6821FD413A783D0faC2734d351B00E21dA975,0xB8c3E768bb96d1762D797dfb8Fd3b1a52a2c9436,0,3000000,0x8f088f92000000000000000000000000b8c3e768bb96d1762d797dfb8fd3b1a52a2c9436,0x364fd41600e2d055defdb3fa74869fe025f1a9d0a199f141fd5407d31f70269c,"safes.sol,safe,65"
0x9c816Bcd58Ad52946798Ce3bDEE525E6313A5E4b,0xdD418A4B0C02e819F70E8d7d83b0FA38B42Fe5bC,0,3000000,0x8f088f92000000000000000000000000dd418a4b0c02e819f70e8d7d83b0fa38b42fe5bc,0xc6b14ea2fac8d08fc019bbf43bafd2e54053079aa8d82601e4a6e90a78e35afd,"safes.sol,safe,68"
0xC58b593Be1bcEFCd0daEFE575a5695c3E86CD671,0x639B35e648697B3646712329D7fBd0830676C4ef,0,3000000,0x8f088f92000000000000000000000000639b35e648697b3646712329d7fbd0830676c4ef,0x8e8e39db7277ef3aa389d8e779107f61c80169cb181d11ddd9a47195fa20811e,"vulnerables.sol,vul,67"
0xB83E78876F173F24B07044289223d6EbB507e948,0xe7f3C5895b581A93BE511C84e16814de8eA21709,0,3000000,0x8f088f92000000000000000000000000e7f3c5895b581a93be511c84e16814de8ea21709,0xb7b97b9b79f61ac575e342898e9b349c9560fdfb3c433de286802f8d24dac8b6,"vulnerables.sol,vul,70"
0x813D9850a66CCC4cd23A9eE8DC190D9C8C2FcCc0,0xc26c3856C7f163f60aa86eAE845375e640D797c3,0,3000000,0x8f088f92000000000000000000000000c26c3856c7f163f60aa86eae845375e640d797c3,0xaaf1e1af10fd2be0f5d956e1ce1c4f6135b565ce33b1467e5abb4019deaf822c,"vulnerables.sol,vul,69"
0x54c964962692325C11FdEb6A958a3E5f22CD2D76,0x07134810e9fE25bBd147477cd96adf78e48582dc,0,3000000,0x8f088f9200000000000000000000000007134810e9fe25bbd147477cd96adf78e48582dc,0x58707fd3d1375155c81cec63d834c014e0e94734a6266c22000a14649d67b56e,"vulnerables.sol,vul,72"
0x9f7B373a85500d1E259a0D0d899728E2126FDf66,0x9bAcfE10349C041168A449b4Ec99290950888e1D,0,3000000,0x8f088f920000000000000000000000009bacfe10349c041168a449b4ec99290950888e1d,0xcc062436e4e660ecb614dd10c432ed21987edf375630700dd082c97c8c2041b8,"vulnerables.sol,vul,71"
0xC4B944bcB8AeEC621E5f94B1B7E631f46e9EC3c6,0x79f115f66ef37fE77a9a105EaE18Bef8c9c9078d,0,3000000,0x8f088f9200000000000000000000000079f115f66ef37fe77a9a105eae18bef8c9c9078d,0x127da8b918533cfae5ca88c338501e868f01aaf597eaaf33e874f9afcf9101b3,"vulnerables.sol,vul,74"
0x2626482270356B22432e15D9d7E192d433592CAc,0x2511637e46C835CDc5656e7d92C3958eeEe4A0e9,0,3000000,0x8f088f920000000000000000000000002511637e46c835cdc5656e7d92c3958eeee4a0e9,0xd69fbe8963b64b7d6ff0bb93f88a06440c4b5151e8362521d509d9f9d58cacc1,"vulnerables.sol,vul,73"
0x6bFc825F26197Fd4741CE5C9700151BD36f03A6a,0x0C289F1Cd65a548d8b2Ff01a333AE32021f4bc4b,0,3000000,0x8f088f920000000000000000000000000c289f1cd65a548d8b2ff01a333ae32021f4bc4b,0xc656f97b1cd913de7624b059ff29932c7d55cd001971e67f7a713516c96eb54b,"safes.sol,safe,76"
0xc03F07AFb5Bc71213D044905A27AD1708BF2Deb1,0xf54f49dabB0D48ebE1F7185a6Dc31f86A672364A,0,3000000,0x8f088f92000000000000000000000000f54f49dabb0d48ebe1f7185a6dc31f86a672364a,0x5395da3cc59f05d7187ad3b4308f070847ae44fea82cb41f0e9c3a642b93b72d,"safes.sol,safe,75"
0x84A8eF278F25FD2aa759754A65F83DF5499582b5,0xb2e5FccF9Af803249478Fe6aeed177c9A7cac90b,0,3000000,0x8f088f92000000000000000000000000b2e5fccf9af803249478fe6aeed177c9a7cac90b,0x473fa04ffabe44b21c039de09bc58617d9e6847360f1e158db633c352e4cf700,"safes.sol,safe,78"
0x6c32C4eb4C53A377458D30df20ee8F5b693EcF27,0x61450826c44dB3a94a30BEe81c7769327315309E,0,3000000,0x8f088f9200000000000000000000000061450826c44db3a94a30bee81c7769327315309e,0xabd3ef117b0e232c68b85ac2fc5c273ecb7a3e0fcd1483e1cca63245168e18b0,"safes.sol,safe,77"
0x1d55ccFE6EE1Aba4c4314C03c84383Eea563AFd9,0x31D253431f51a76095E88f610Cc962ea2108a3e9,0,3000000,0x8f088f9200000000000000000000000031d253431f51a76095e88f610cc962ea2108a3e9,0xeee74d834802f8a7efd5a789ba4e2852a363f69c6060b375a4b1c5103abab5a1,"safes.sol,safe,80"
0x906beD6206a64e2f06Ad55C49Bbdd8f7755412d3,0x06cF1a4578C01a14a407593615b2E7877E3AB006,0,3000000,0x8f088f9200000000000000000000000006cf1a4578c01a14a407593615b2e7877e3ab006,0xcfc0edf4b4655b08c36a2a1f83d3a569b88e8b25da74d83f6059c6456a1e2d6c,"safes.sol,safe,79"
0xD95A8166e7CB9408Cc35227d3D05795104d6Ce1f,0xFf823815Bb125856DB725FF98842942dCe94c110,0,3000000,0x8f088f92000000000000000000000000ff823815bb125856db725ff98842942dce94c110,0x3de8d48c1823496608ba550a02361ed831eb6b43658cac7bc58c99d7728b749b,"safes.sol,safe,82"
